0	1.000000000000000222
0.087266499999999996851	0.99906400049674737307
0.1745329999999999937	0.99623724128851509629
0.26179900000000000393	4.8403283590637153757e-250
0.3490659999999999874	-nan(ind)
0.43633199999999999763	7.787800734658088144e-163
0.52359900000000003661	0
0.61086499999999999133	3.7189208585177386482e-177
0.6981319999999999748	-0
0.78539800000000004054	4.5866110971359295115e-124
0.87266500000000002402	2.6368186866189857293e-110
0.95993099999999997873	-5.9750054214597413099e-96
1.0471999999999999087	1.856878944814566376e-96
1.1344600000000000239	7.075110486533493879e-80
1.2217299999999999827	-1.8848955556061676643e-97
1.3089999999999999414	-7.7318970379989554152e-27
1.3962600000000000566	1.0772911455837980971e-71
1.4835300000000000153	3.2037136104785610882e-138
1.5707999999999999741	9.9169094922583169638e-31
1.6580600000000000893	2.0270093601927738807e-140
1.745330000000000048	2.3664295239722343622e-87
